#timestamp total_cpu total_mem
2821 34.7450079999999 31.646216
2822 34.7450079999999 31.646216
2823 34.7450079999999 31.646216
2824 34.7450079999999 31.646216
2825 34.7450079999999 31.646216
2826 34.5450879999999 31.379096
2827 34.1452479999999 30.844856
2828 34.1452479999999 30.844856
2829 34.1452479999999 30.844856
2830 34.1452479999999 30.844856
2831 34.1452479999999 30.844856
2832 34.1452479999999 30.844856
2833 34.1452479999999 30.844856
2834 34.1452479999999 30.844856
2835 34.1452479999999 30.844856
2836 34.1452479999999 30.844856
2837 33.9453279999999 30.641256
2838 33.9453279999999 30.641256
2839 33.9453279999999 30.641256
2840 33.9453279999999 30.641256
2841 33.9453279999999 30.641256
2842 33.7454079999999 30.374136
2843 33.7454079999999 30.374136
2844 33.7454079999999 30.374136
2845 33.7454079999999 30.374136
2846 33.7454079999999 30.374136
2847 33.7454079999999 30.374136
2848 33.5454879999999 30.170536
2849 33.3455679999999 29.966936
2850 33.3455679999999 29.966936
2851 33.3455679999999 29.966936
2852 34.9449279999999 32.103896
2853 35.1448479999999 32.371016
2854 35.1448479999999 32.371016
2855 35.1448479999999 32.371016
2856 35.1448479999999 32.371016
2857 35.1448479999999 32.371016
2858 35.1448479999999 32.371016
2859 35.0698959999999 32.287176
2860 35.0698959999999 32.287176
2861 35.0698959999999 32.287176
2862 35.0698959999999 32.287176
2863 35.0698959999999 32.287176
2864 35.0698959999999 32.287176
2865 34.5200559999999 32.191736
2866 34.3201359999999 31.988136
2867 34.3201359999999 31.988136
2868 34.3201359999999 31.988136
2869 34.3201359999999 31.988136
2870 34.1202159999999 31.784536
2871 34.1202159999999 31.784536
2872 34.1202159999999 31.784536
2873 34.1202159999999 31.784536
2874 34.1202159999999 31.784536
2875 34.1202159999999 31.784536
2876 34.1202159999999 31.784536
2877 34.1202159999999 31.784536
2878 33.9202959999999 31.517416
2879 33.9202959999999 31.517416
2880 33.7203759999999 31.313816
2881 33.7203759999999 31.313816
2882 33.7203759999999 31.313816
2883 33.5204559999999 31.110216
2884 33.5204559999999 31.110216
2885 33.5204559999999 31.110216
2886 32.9706159999999 31.014776
2887 32.9706159999999 31.014776
2888 32.9706159999999 31.014776
2889 32.9706159999999 31.014776
2890 32.9706159999999 31.014776
2891 32.9706159999999 31.014776
2892 32.9706159999999 31.014776
2893 32.9706159999999 31.014776
2894 32.7706959999999 30.747656
2895 32.7706959999999 30.747656
2896 32.7706959999999 30.747656
2897 32.7706959999999 30.747656
2898 32.7706959999999 30.747656
2899 32.7706959999999 30.747656
2900 32.7706959999999 30.747656
2901 32.7706959999999 30.747656
2902 32.7706959999999 30.747656
2903 32.2208559999999 30.652216
2904 32.2208559999999 30.652216
2905 32.0209359999999 30.448616
2906 32.0209359999999 30.448616
2907 32.0209359999999 30.448616
2908 32.0209359999999 30.448616
2909 32.0209359999999 30.448616
2910 32.0209359999999 30.448616
2911 32.0209359999999 30.448616
2912 32.0209359999999 30.448616
2913 32.0209359999999 30.448616
2914 32.0209359999999 30.448616
2915 31.8210159999999 30.245016
2916 31.8210159999999 30.245016
2917 31.8210159999999 30.245016
2918 31.8210159999999 30.245016
2919 31.8210159999999 30.245016
2920 31.8210159999999 30.245016
2921 31.8210159999999 30.245016
2922 31.8210159999999 30.245016
2923 31.8210159999999 30.245016
2924 31.8210159999999 30.245016
2925 31.8210159999999 30.245016
2926 31.8210159999999 30.245016
2927 31.8210159999999 30.245016
2928 31.8210159999999 30.245016
2929 31.8210159999999 30.245016
2930 31.8210159999999 30.245016
2931 31.8210159999999 30.245016
2932 31.8210159999999 30.245016
2933 31.8210159999999 30.245016
2934 31.8210159999999 30.245016
2935 31.8210159999999 30.245016
2936 31.8210159999999 30.245016
2937 31.8210159999999 30.245016
2938 31.6210959999999 30.149816
2939 31.6210959999999 30.149816
2940 31.4211759999999 30.054616
2941 31.2212559999999 29.959416
2942 31.0213359999999 29.864216
2943 31.0213359999999 29.864216
2944 31.0213359999999 29.864216
2945 31.0213359999999 29.864216
2946 30.8214159999999 29.660616
2947 30.8214159999999 29.660616
2948 30.8214159999999 29.660616
2949 30.8214159999999 29.660616
2950 30.8214159999999 29.660616
2951 30.8214159999999 29.660616
2952 30.0716559999999 29.469976
2953 30.0716559999999 29.469976
2954 29.8717359999999 29.374776
2955 29.8717359999999 29.374776
2956 29.8717359999999 29.374776
2957 29.6718159999999 29.107656
2958 29.6718159999999 29.107656
2959 29.6718159999999 29.107656
2960 29.6718159999999 29.107656
2961 29.6718159999999 29.107656
2962 29.6718159999999 29.107656
2963 29.6718159999999 29.107656
2964 29.6718159999999 29.107656
2965 29.6718159999999 29.107656
2966 29.6718159999999 29.107656
2967 29.6718159999999 29.107656
2968 29.6718159999999 29.107656
2969 29.4718959999999 29.012456
2970 29.4718959999999 29.012456
2971 29.4718959999999 29.012456
2972 29.4718959999999 29.012456
2973 29.4718959999999 29.012456
2974 29.2719759999999 28.745336
2975 29.2719759999999 28.745336
2976 29.2719759999999 28.745336
2977 29.2719759999999 28.745336
2978 29.2719759999999 28.745336
2979 29.2719759999999 28.745336
2980 29.2719759999999 28.745336
2981 29.2719759999999 28.745336
2982 29.2719759999999 28.745336
2983 29.0720559999999 28.541736
2984 29.0720559999999 28.541736
2985 29.0720559999999 28.541736
2986 29.0720559999999 28.541736
2987 29.0720559999999 28.541736
2988 29.0720559999999 28.541736
2989 29.0720559999999 28.541736
2990 29.0720559999999 28.541736
2991 29.0720559999999 28.541736
2992 28.8721359999999 28.446536
2993 28.8721359999999 28.446536
2994 28.8721359999999 28.446536
2995 28.8721359999999 28.446536
2996 28.8721359999999 28.446536
2997 28.8721359999999 28.446536
2998 28.8721359999999 28.446536
2999 28.8721359999999 28.446536
3000 28.8721359999999 28.446536
3001 28.6722159999999 28.179416
3002 28.6722159999999 28.179416
3003 28.6722159999999 28.179416
3004 28.6722159999999 28.179416
3005 28.6722159999999 28.179416
3006 28.6722159999999 28.179416
3007 28.6722159999999 28.179416
3008 28.6722159999999 28.179416
3009 28.6722159999999 28.179416
3010 28.6722159999999 28.179416
3011 28.472296 27.912296
3012 28.472296 27.912296
3013 28.472296 27.912296
3014 28.272376 27.645176
3015 28.272376 27.645176
3016 28.072456 27.378056
3017 27.872536 27.110936
3018 27.672616 26.843816
3019 27.472696 26.576696
3020 27.072856 26.169496
3021 27.072856 26.169496
3022 27.072856 26.169496
3023 27.072856 26.169496
3024 27.072856 26.169496
3025 27.072856 26.169496
3026 26.872936 25.965896
3027 26.872936 25.965896
3028 26.872936 25.965896
3029 26.872936 25.965896
3030 26.872936 25.965896
3031 26.872936 25.965896
3032 26.872936 25.965896
3033 26.872936 25.965896
3034 26.872936 25.965896
3035 26.872936 25.965896
3036 26.872936 25.965896
3037 26.872936 25.965896
3038 26.872936 25.965896
3039 26.872936 25.965896
3040 26.872936 25.965896
3041 26.872936 25.965896
3042 26.872936 25.965896
3043 26.872936 25.965896
3044 26.872936 25.965896
3045 26.872936 25.965896
3046 26.872936 25.965896
3047 26.872936 25.965896
3048 26.872936 25.965896
3049 26.872936 25.965896
3050 26.872936 25.965896
3051 26.872936 25.965896
3052 26.872936 25.965896
3053 26.872936 25.965896
3054 26.872936 25.965896
3055 26.872936 25.965896
3056 26.872936 25.965896
3057 26.872936 25.965896
3058 26.872936 25.965896
3059 26.872936 25.965896
3060 26.872936 25.965896
3061 26.872936 25.965896
3062 26.872936 25.965896
3063 26.872936 25.965896
3064 26.872936 25.965896
3065 26.872936 25.965896
3066 26.872936 25.965896
3067 26.673016 25.698776
3068 26.673016 25.698776
3069 26.673016 25.698776
3070 26.673016 25.698776
3071 26.673016 25.698776
3072 26.673016 25.698776
3073 26.473096 25.495176
3074 26.473096 25.495176
3075 26.743096 25.518672
3076 26.743096 25.518672
3077 26.743096 25.518672
3078 26.743096 25.518672
3079 26.743096 25.518672
3080 26.743096 25.518672
3081 26.743096 25.518672
3082 26.743096 25.518672
3083 26.743096 25.518672
3084 26.543176 25.315072
3085 26.343256 25.111472
3086 26.143336 24.907872
3087 25.543576 24.233552
3088 25.343656 24.029952
3089 25.343656 24.029952
3090 25.143736 23.826352
3091 25.143736 23.826352
3092 25.143736 23.826352
3093 25.143736 23.826352
3094 24.943816 23.622752
3095 25.193816 23.697336
3096 25.193816 23.697336
3097 25.193816 23.697336
3098 25.193816 23.697336
3099 25.193816 23.697336
3100 25.193816 23.697336
3101 24.785096 23.384856
3102 24.785096 23.384856
3103 24.785096 23.384856
3104 24.785096 23.384856
3105 24.785096 23.384856
3106 24.785096 23.384856
3107 24.785096 23.384856
3108 24.785096 23.384856
3109 24.785096 23.384856
3110 24.785096 23.384856
3111 24.785096 23.384856
3112 24.785096 23.384856
3113 24.785096 23.384856
3114 24.785096 23.384856
3115 24.785096 23.384856
3116 24.585176 23.181256
3117 24.585176 23.181256
3118 24.585176 23.181256
3119 24.585176 23.181256
3120 24.585176 23.181256
3121 24.585176 23.181256
3122 24.585176 23.181256
3123 24.585176 23.181256
3124 24.585176 23.181256
3125 24.585176 23.181256
3126 24.585176 23.181256
3127 24.585176 23.181256
3128 24.585176 23.181256
3129 24.585176 23.181256
3130 24.585176 23.181256
3131 24.585176 23.181256
3132 24.585176 23.181256
3133 24.585176 23.181256
3134 24.585176 23.181256
3135 24.385256 22.977656
3136 24.185336 22.774056
3137 24.185336 22.774056
3138 24.185336 22.774056
3139 24.185336 22.774056
3140 24.185336 22.774056
3141 23.786216 22.354136
3142 23.786216 22.354136
3143 23.786216 22.354136
3144 23.786216 22.354136
3145 23.586296 22.150536
3146 23.386376 21.946936
3147 23.386376 21.946936
3148 23.386376 21.946936
3149 23.386376 21.946936
3150 23.386376 21.946936
3151 23.386376 21.946936
3152 23.386376 21.946936
3153 23.386376 21.946936
3154 23.386376 21.946936
3155 23.236456 21.925816
3156 23.236456 21.925816
3157 23.236456 21.925816
3158 23.236456 21.925816
3159 23.236456 21.925816
3160 23.236456 21.925816
3161 23.236456 21.925816
3162 23.236456 21.925816
3163 23.236456 21.925816
3164 23.236456 21.925816
3165 23.236456 21.925816
3166 23.236456 21.925816
3167 23.236456 21.925816
3168 23.236456 21.925816
3169 23.236456 21.925816
3170 23.236456 21.925816
3171 23.236456 21.925816
3172 23.236456 21.925816
3173 23.236456 21.925816
3174 23.236456 21.925816
3175 23.236456 21.925816
3176 23.236456 21.925816
3177 23.236456 21.925816
3178 23.236456 21.925816
3179 23.236456 21.925816
3180 23.236456 21.925816
3181 23.236456 21.925816
3182 23.236456 21.925816
3183 23.236456 21.925816
3184 23.236456 21.925816
3185 23.236456 21.925816
3186 23.236456 21.925816
3187 23.236456 21.925816
3188 23.236456 21.925816
3189 23.236456 21.925816
3190 23.236456 21.925816
3191 23.236456 21.925816
3192 23.236456 21.925816
3193 23.236456 21.925816
3194 23.236456 21.925816
3195 23.236456 21.925816
3196 23.236456 21.925816
3197 23.236456 21.925816
3198 23.236456 21.925816
3199 23.236456 21.925816
3200 23.236456 21.925816
3201 23.236456 21.925816
3202 23.236456 21.925816
3203 23.236456 21.925816
3204 23.236456 21.925816
3205 23.236456 21.925816
3206 23.236456 21.925816
3207 23.236456 21.925816
3208 23.236456 21.925816
3209 23.236456 21.925816
3210 23.236456 21.925816
3211 23.236456 21.925816
3212 23.236456 21.925816
3213 23.236456 21.925816
3214 23.236456 21.925816
3215 23.236456 21.925816
3216 23.236456 21.925816
3217 23.236456 21.925816
3218 23.236456 21.925816
3219 23.236456 21.925816
3220 23.036536 21.722216
3221 23.036536 21.722216
3222 23.036536 21.722216
3223 23.036536 21.722216
3224 23.036536 21.722216
3225 23.036536 21.722216
3226 23.036536 21.722216
3227 23.036536 21.722216
3228 23.036536 21.722216
3229 23.036536 21.722216
3230 23.036536 21.722216
3231 23.036536 21.722216
3232 23.036536 21.722216
3233 23.036536 21.722216
3234 23.036536 21.722216
3235 23.036536 21.722216
3236 22.766536 21.69872
3237 22.766536 21.69872
3238 22.766536 21.69872
3239 24.365896 23.83568
3240 24.365896 23.83568
3241 24.365896 23.83568
3242 24.365896 23.83568
3243 24.365896 23.83568
3244 24.365896 23.83568
3245 24.365896 23.83568
3246 24.365896 23.83568
3247 24.365896 23.83568
3248 24.365896 23.83568
3249 24.365896 23.83568
3250 24.365896 23.83568
3251 24.365896 23.83568
3252 24.365896 23.83568
3253 24.365896 23.83568
3254 24.365896 23.83568
3255 24.365896 23.83568
3256 24.365896 23.83568
3257 24.365896 23.83568
3258 24.365896 23.83568
3259 24.365896 23.83568
3260 24.365896 23.83568
3261 24.365896 23.83568
3262 24.365896 23.83568
3263 24.365896 23.83568
3264 24.365896 23.83568
3265 24.365896 23.83568
3266 24.365896 23.83568
3267 24.365896 23.83568
3268 24.365896 23.83568
3269 24.365896 23.83568
3270 24.365896 23.83568
3271 24.365896 23.83568
3272 24.365896 23.83568
3273 24.365896 23.83568
3274 24.365896 23.83568
3275 24.365896 23.83568
3276 24.365896 23.83568
3277 24.365896 23.83568
3278 24.365896 23.83568
3279 24.365896 23.83568
3280 24.365896 23.83568
3281 24.365896 23.83568
3282 24.365896 23.83568
3283 24.365896 23.83568
3284 24.365896 23.83568
3285 24.365896 23.83568
3286 24.365896 23.83568
3287 24.365896 23.83568
3288 24.365896 23.83568
3289 24.365896 23.8369232
3290 24.365896 23.8369232
3291 24.365896 23.8369232
3292 24.365896 23.8369232
3293 24.365896 23.8369232
3294 24.365896 23.8369232
3295 24.365896 23.8369232
3296 24.365896 23.8369232
3297 24.365896 23.8369232
3298 24.365896 23.8369232
3299 24.365896 23.8369232
3300 24.365896 23.8369232
3301 24.365896 23.8369232
3302 24.365896 23.8369232
3303 24.365896 23.8369232
3304 24.365896 23.8369232
3305 24.365896 23.8369232
3306 24.365896 23.8369232
3307 24.365896 23.8369232
3308 24.365896 23.8369232
3309 24.365896 23.8369232
3310 24.365896 23.8369232
3311 24.365896 23.8369232
3312 24.365896 23.8369232
3313 24.365896 23.8369232
3314 24.365896 23.8369232
3315 24.365896 23.83568
3316 24.365896 23.83568
3317 24.365896 23.83568
3318 24.365896 23.83568
3319 24.365896 23.83568
3320 24.365896 23.83568
3321 24.365896 23.83568
3322 24.365896 23.83568
3323 24.365896 23.83568
3324 24.365896 23.83568
3325 24.365896 23.83568
3326 24.365896 23.83568
3327 24.365896 23.83568
3328 24.365896 23.83568
3329 24.365896 23.83568
3330 24.365896 23.83568
3331 24.365896 23.83568
3332 24.365896 23.83568
3333 24.365896 23.83568
3334 24.365896 23.83568
3335 24.365896 23.83568
3336 24.365896 23.83568
3337 24.365896 23.83568
3338 24.365896 23.83568
3339 24.365896 23.83568
3340 24.365896 23.83568
3341 24.365896 23.83568
3342 24.365896 23.83568
3343 24.365896 23.83568
3344 24.365896 23.83568
3345 24.365896 23.83568
3346 24.365896 23.83568
3347 24.365896 23.83568
3348 24.365896 23.83568
3349 24.365896 23.83568
3350 24.365896 23.83568
3351 24.365896 23.83568
3352 24.365896 23.83568
3353 24.365896 23.83568
3354 24.365896 23.83568
3355 24.365896 23.83568
3356 24.365896 23.83568
3357 24.365896 23.83568
3358 24.365896 23.83568
3359 24.365896 23.83568
3360 24.365896 23.83568
3361 24.365896 23.83568
3362 24.365896 23.83568
3363 24.365896 23.83568
3364 24.365896 23.83568
3365 24.365896 23.83568
3366 24.365896 23.83568
3367 24.365896 23.83568
3368 24.365896 23.83568
3369 24.365896 23.83568
3370 24.365896 23.83568
3371 24.365896 23.83568
3372 24.365896 23.83568
3373 24.365896 23.83568
3374 24.365896 23.83568
3375 24.365896 23.83568
3376 24.365896 23.83568
3377 24.365896 23.83568
3378 24.365896 23.83568
3379 24.365896 23.83568
3380 24.365896 23.83568
3381 24.365896 23.83568
3382 24.365896 23.83568
3383 24.365896 23.83568
3384 24.365896 23.83568
3385 24.365896 23.83568
3386 24.365896 23.83568
3387 24.365896 23.83568
3388 24.365896 23.83568
3389 24.365896 23.83568
3390 24.365896 23.83568
3391 24.365896 23.83568
3392 24.365896 23.83568
3393 24.365896 23.83568
3394 24.365896 23.83568
3395 24.365896 23.83568
3396 24.165976 23.63208
3397 24.165976 23.63208
3398 24.165976 23.63208
3399 24.165976 23.63208
3400 24.165976 23.63208
3401 24.165976 23.63208
3402 24.165976 23.63208
3403 24.165976 23.63208
3404 24.165976 23.63208
3405 24.165976 23.63208
3406 24.165976 23.63208
3407 24.165976 23.63208
3408 24.165976 23.63208
3409 24.165976 23.63208
3410 24.165976 23.63208
3411 24.165976 23.63208
3412 24.165976 23.63208
3413 25.765336 25.76904
3414 25.765336 25.76904
3415 25.765336 25.76904
3416 25.765336 25.76904
3417 25.565416 25.56544
3418 25.565416 25.56544
3419 25.565416 25.56544
3420 25.565416 25.56544
3421 25.565416 25.56544
3422 25.565416 25.56544
3423 25.565416 25.56544
3424 25.565416 25.56544
3425 25.565416 25.56544
3426 25.565416 25.56544
3427 25.565416 25.56544
3428 25.565416 25.56544
3429 25.565416 25.56544
3430 25.565416 25.56544
3431 25.565416 25.56544
3432 25.565416 25.56544
3433 25.565416 25.56544
3434 25.565416 25.56544
3435 25.565416 25.56544
3436 25.365496 25.29832
3437 25.365496 25.29832
3438 25.165576 25.0312
3439 25.165576 25.0312
3440 25.165576 25.0312
3441 25.165576 25.0312
3442 25.165576 25.0312
3443 25.165576 25.0312
3444 25.165576 25.0312
3445 25.165576 25.0312
3446 25.165576 25.0312
3447 25.165576 25.0312
3448 24.965656 24.76408
3449 24.965656 24.76408
3450 24.965656 24.76408
3451 24.765736 24.49696
3452 24.765736 24.49696
3453 24.715752 24.36976
3454 24.715752 24.36976
3455 24.715752 24.36976
3456 24.515832 24.10264
3457 24.515832 24.10264
3458 24.515832 24.10264
3459 24.515832 24.10264
3460 24.515832 24.10264
3461 24.315912 23.83552
3462 24.315912 23.83552
3463 24.315912 23.83552
3464 24.315912 23.83552
3465 24.315912 23.83552
3466 24.315912 23.83552
3467 24.315912 23.83552
3468 24.315912 23.83552
3469 24.315912 23.83552
3470 24.315912 23.83552
3471 24.315912 23.83552
3472 24.315912 23.83552
3473 24.315912 23.83552
3474 24.315912 23.83552
3475 24.315912 23.83552
3476 24.315912 23.83552
3477 24.315912 23.83552
3478 24.315912 23.83552
3479 24.315912 23.83552
3480 24.315912 23.83552
3481 24.315912 23.83552
3482 24.315912 23.83552
3483 24.315912 23.83552
3484 24.315912 23.83552
3485 24.315912 23.83552
3486 24.315912 23.83552
3487 24.315912 23.83552
3488 24.315912 23.83552
3489 24.315912 23.83552
3490 24.115992 23.5684
3491 24.115992 23.5684
3492 24.115992 23.5684
3493 24.115992 23.5684
3494 24.115992 23.5684
3495 23.916072 23.30128
3496 23.916072 23.30128
3497 23.916072 23.30128
3498 23.916072 23.30128
3499 23.916072 23.30128
3500 23.916072 23.30128
3501 23.916072 23.30128
3502 23.916072 23.30128
3503 23.916072 23.30128
3504 23.916072 23.30128
3505 23.916072 23.30128
3506 23.916072 23.30128
3507 23.916072 23.30128
3508 23.916072 23.30128
3509 23.916072 23.30128
3510 23.916072 23.30128
3511 23.916072 23.30128
3512 23.916072 23.30128
3513 23.916072 23.30128
3514 23.916072 23.30128
3515 23.916072 23.30128
3516 23.916072 23.30128
3517 23.916072 23.30128
3518 23.916072 23.30128
3519 23.916072 23.30128
3520 23.916072 23.30128
3521 23.916072 23.30128
3522 23.916072 23.30128
3523 23.916072 23.30128
3524 23.916072 23.30128
3525 23.916072 23.30128
3526 23.916072 23.30128
3527 25.515432 25.43824
3528 25.515432 25.43824
3529 25.515432 25.43824
3530 25.515432 25.43824
3531 25.515432 25.43824
3532 25.515432 25.43824
3533 25.515432 25.43824
3534 25.515432 25.43824
3535 25.515432 25.43824
3536 25.515432 25.43824
3537 25.515432 25.43824
3538 25.515432 25.43824
3539 25.515432 25.43824
3540 25.515432 25.43824
3541 25.515432 25.43824
3542 25.515432 25.43824
3543 25.515432 25.43824
3544 25.515432 25.43824
3545 25.515432 25.43824
3546 25.515432 25.43824
3547 25.515432 25.43824
3548 25.515432 25.43824
3549 25.515432 25.43824
3550 25.515432 25.43824
3551 27.114792 27.5752
3552 27.114792 27.5752
3553 27.114792 27.5752
3554 27.114792 27.5752
3555 27.114792 27.5752
3556 27.114792 27.5752
3557 27.114792 27.5752
3558 27.114792 27.5752
3559 27.114792 27.5752
3560 27.114792 27.5752
3561 27.114792 27.5752
3562 27.114792 27.5752
3563 27.114792 27.5752
3564 27.114792 27.5752
3565 27.114792 27.5752
3566 27.114792 27.5752
3567 27.114792 27.5752
3568 27.114792 27.5752
3569 27.114792 27.5752
3570 27.114792 27.5752
3571 27.114792 27.5752
3572 27.114792 27.5752
3573 27.114792 27.5752
3574 27.114792 27.5752
3575 27.114792 27.5752
3576 27.114792 27.5752
3577 27.114792 27.5752
3578 27.114792 27.5752
3579 27.114792 27.5752
3580 27.114792 27.5752
3581 27.114792 27.5752
3582 27.114792 27.5752
3583 27.114792 27.5752
3584 27.114792 27.5752
3585 27.114792 27.5752
3586 27.114792 27.5752
3587 27.114792 27.5752
3588 27.114792 27.5752
3589 27.114792 27.5752
3590 27.114792 27.5752
3591 27.114792 27.5752
3592 27.114792 27.5752
3593 27.114792 27.5752
3594 27.114792 27.5752
3595 27.114792 27.5752
3596 27.114792 27.5752
3597 27.114792 27.5752
3598 27.114792 27.5752
3599 27.114792 27.5752
3600 27.114792 27.5752
3601 27.114792 27.5752
3602 27.114792 27.5752
3603 27.114792 27.5752
3604 27.114792 27.5752
3605 27.114792 27.5752
3606 27.114792 27.5752
3607 27.114792 27.5752
3608 27.114792 27.5752
3609 27.114792 27.5752
3610 27.114792 27.5752
3611 27.114792 27.5752
3612 27.114792 27.5752
3613 27.114792 27.5752
3614 27.114792 27.5752
3615 27.114792 27.5752
3616 27.114792 27.5752
3617 27.114792 27.5752
3618 27.114792 27.5752
3619 27.114792 27.5752
3620 27.114792 27.5752
3621 27.114792 27.5752
3622 27.114792 27.5752
3623 27.114792 27.5752
3624 27.114792 27.5752
3625 27.114792 27.5752
3626 27.114792 27.5752
3627 27.114792 27.5752
3628 27.114792 27.5752
3629 27.114792 27.5752
3630 27.114792 27.5752
3631 27.114792 27.5752
3632 27.114792 27.5752
3633 27.114792 27.5752
3634 27.114792 27.5752
3635 27.114792 27.5752
3636 27.114792 27.5752
3637 27.114792 27.5752
3638 27.114792 27.5752
3639 27.114792 27.5752
3640 27.114792 27.5752
3641 27.114792 27.5752
3642 27.114792 27.5752
3643 27.114792 27.5752
3644 27.114792 27.5752
3645 27.114792 27.5752
3646 27.114792 27.5752
3647 27.114792 27.5752
3648 27.114792 27.5752
3649 27.114792 27.5752
3650 27.114792 27.5752
3651 27.114792 27.5752
3652 27.114792 27.5752
3653 27.114792 27.5752
3654 27.114792 27.5752
3655 27.114792 27.5752
3656 27.114792 27.5752
3657 27.114792 27.5752
3658 27.114792 27.5752
3659 27.114792 27.5752
3660 27.114792 27.5752
3661 27.114792 27.5752
3662 27.114792 27.5752
3663 27.114792 27.5752
3664 27.114792 27.5752
3665 27.114792 27.5752
3666 27.114792 27.5752
3667 27.114792 27.5752
3668 27.114792 27.5752
3669 27.114792 27.5752
3670 27.114792 27.5752
3671 27.114792 27.5752
3672 27.114792 27.5752
3673 27.114792 27.5752
3674 27.114792 27.5752
3675 27.114792 27.5752
3676 27.114792 27.5752
3677 27.114792 27.5752
3678 27.114792 27.5752
3679 26.914872 27.30808
3680 26.914872 27.30808
3681 26.914872 27.30808
3682 26.914872 27.30808
3683 26.914872 27.30808
3684 26.914872 27.30808
3685 26.914872 27.30808
3686 26.914872 27.30808
3687 26.914872 27.30808
3688 26.515032 26.77384
3689 26.515032 26.77384
3690 26.515032 26.77384
3691 26.515032 26.77384
3692 26.515032 26.77384
3693 26.515032 26.77384
3694 26.515032 26.77384
3695 26.515032 26.77384
3696 26.515032 26.77384
3697 26.515032 26.77384
3698 26.315112 26.50672
3699 26.315112 26.50672
3700 26.315112 26.50672
3701 26.315112 26.50672
3702 26.315112 26.50672
3703 26.315112 26.50672
3704 26.315112 26.50672
3705 26.315112 26.50672
3706 26.315112 26.50672
3707 26.315112 26.50672
3708 26.315112 26.50672
3709 26.315112 26.50672
3710 26.315112 26.50672
3711 26.115192 26.2396
3712 26.115192 26.2396
3713 26.115192 26.2396
3714 26.115192 26.2396
3715 26.115192 26.2396
3716 26.115192 26.2396
3717 25.915272 25.97248
3718 25.915272 25.97248
3719 25.915272 25.97248
3720 25.915272 25.97248
3721 25.915272 25.97248
3722 25.915272 25.97248
3723 25.915272 25.97248
3724 25.915272 25.97248
3725 25.915272 25.97248
3726 25.915272 25.97248
3727 25.915272 25.97248
3728 25.915272 25.97248
3729 25.715352 25.70536
3730 25.715352 25.70536
3731 25.715352 25.70536
3732 25.715352 25.70536
3733 25.715352 25.70536
3734 25.715352 25.70536
3735 25.715352 25.70536
3736 25.715352 25.70536
3737 25.715352 25.70536
3738 25.715352 25.70536
3739 25.715352 25.70536
3740 25.715352 25.70536
3741 25.715352 25.70536
3742 25.715352 25.70536
3743 25.715352 25.70536
3744 25.715352 25.70536
3745 25.715352 25.70536
3746 25.715352 25.70536
3747 25.715352 25.70536
3748 25.715352 25.70536
3749 25.715352 25.70536
3750 25.715352 25.70536
3751 25.515432 25.43824
3752 25.515432 25.43824
3753 25.515432 25.43824
3754 25.515432 25.43824
3755 25.515432 25.43824
3756 25.515432 25.43824
3757 25.515432 25.43824
3758 25.515432 25.43824
3759 25.515432 25.43824
3760 25.515432 25.43824
3761 25.515432 25.43824
3762 25.515432 25.43824
3763 25.515432 25.43824
3764 25.515432 25.43824
3765 25.515432 25.43824
3766 25.515432 25.43824
3767 25.515432 25.43824
3768 25.515432 25.43824
3769 25.515432 25.43824
3770 25.515432 25.43824
3771 25.515432 25.43824
3772 25.515432 25.43824
3773 25.515432 25.43824
3774 25.515432 25.43824
3775 25.515432 25.43824
3776 25.515432 25.43824
3777 25.515432 25.43824
3778 25.515432 25.43824
3779 25.515432 25.43824
3780 25.515432 25.43824
3781 25.515432 25.43824
3782 25.515432 25.43824
3783 25.515432 25.43824
3784 25.515432 25.43824
3785 25.515432 25.43824
3786 25.515432 25.43824
3787 25.515432 25.43824
3788 25.515432 25.43824
3789 25.515432 25.43824
3790 25.515432 25.43824
3791 25.515432 25.43824
3792 25.515432 25.43824
3793 25.515432 25.43824
3794 25.515432 25.43824
3795 25.515432 25.43824
3796 25.515432 25.43824
3797 25.515432 25.43824
3798 25.515432 25.43824
3799 25.515432 25.43824
3800 25.515432 25.43824
3801 25.515432 25.43824
3802 25.515432 25.43824
3803 25.515432 25.43824
3804 25.515432 25.43824
3805 25.515432 25.43824
3806 25.515432 25.43824
3807 25.515432 25.43824
3808 25.515432 25.43824
3809 25.515432 25.43824
3810 25.515432 25.43824
3811 25.515432 25.43824
3812 25.515432 25.43824
3813 25.515432 25.43824
3814 25.515432 25.43824
3815 25.515432 25.43824
3816 25.515432 25.43824
3817 25.515432 25.43824
3818 25.515432 25.43824
3819 25.515432 25.43824
3820 25.515432 25.43824
3821 25.515432 25.43824
3822 25.515432 25.43824
3823 25.515432 25.43824
3824 25.515432 25.43824
3825 25.515432 25.43824
3826 25.515432 25.43824
3827 25.515432 25.43824
3828 25.515432 25.43824
3829 25.515432 25.43824
3830 25.515432 25.43824
3831 25.515432 25.43824
3832 25.515432 25.43824
3833 25.515432 25.43824
3834 25.515432 25.43824
3835 25.515432 25.43824
3836 25.515432 25.43824
3837 25.515432 25.43824
3838 25.515432 25.43824
3839 25.515432 25.43824
3840 25.515432 25.43824
3841 25.515432 25.43824
3842 25.515432 25.43824
3843 25.515432 25.43824
3844 25.515432 25.43824
3845 25.515432 25.43824
3846 25.515432 25.43824
3847 25.515432 25.43824
3848 25.515432 25.43824
3849 25.515432 25.43824
