#time count_nursery count_young count_tenured
1473853265 5 1 3
1473853266 5 1 3
1473853267 5 1 3
1473853268 5 1 3
1473853269 5 1 3
1473853270 5 1 3
1473853271 5 1 3
1473853272 5 1 3
1473853273 4 1 3
1473853274 4 1 3
1473853275 4 1 3
1473853276 4 1 3
1473853277 4 1 3
1473853278 4 1 3
1473853279 4 1 3
1473853280 4 1 3
1473853281 4 2 3
1473853282 4 2 3
1473853283 4 2 3
1473853284 4 2 3
1473853285 4 3 3
1473853286 4 3 3
1473853287 4 3 3
1473853288 4 3 3
1473853289 4 3 3
1473853290 4 3 3
1473853291 4 3 3
1473853292 4 3 3
1473853293 4 3 3
1473853294 4 3 3
1473853295 4 3 3
1473853296 4 3 3
1473853297 4 3 3
1473853298 4 3 3
1473853299 4 3 3
1473853300 4 3 3
1473853301 4 3 3
1473853302 4 3 3
1473853303 4 3 3
1473853304 4 3 3
1473853305 4 3 3
1473853306 5 4 3
1473853307 5 4 3
1473853308 5 4 3
1473853309 5 4 3
1473853310 5 4 3
1473853311 5 4 3
1473853312 5 4 3
1473853313 5 4 3
1473853314 5 4 3
1473853315 5 4 3
1473853316 5 4 3
1473853317 5 3 3
1473853318 5 3 3
1473853319 5 3 3
1473853320 5 3 3
1473853321 5 3 3
1473853322 5 3 3
1473853323 5 3 3
1473853324 5 3 3
1473853325 5 3 3
1473853326 5 3 3
1473853327 5 3 3
1473853328 5 3 3
1473853329 5 3 3
1473853330 5 3 3
1473853331 5 3 3
1473853332 5 3 3
1473853333 5 3 3
1473853334 5 3 3
1473853335 5 3 3
1473853336 5 3 3
1473853337 5 3 3
1473853338 5 3 3
1473853339 5 3 3
1473853340 5 3 3
1473853341 5 3 3
1473853342 5 3 3
1473853343 5 3 3
1473853344 5 3 3
1473853345 5 3 3
1473853346 5 3 3
1473853347 5 3 3
1473853348 5 3 3
1473853349 5 3 3
1473853350 5 3 3
1473853351 5 3 3
1473853352 5 3 3
1473853353 5 3 3
1473853354 5 3 3
1473853355 5 3 3
1473853356 5 3 3
1473853357 5 3 3
1473853358 5 3 3
1473853359 5 3 3
1473853360 5 3 3
1473853361 5 3 3
1473853362 5 3 3
1473853363 5 3 3
1473853364 5 3 3
1473853365 5 3 3
1473853366 5 3 3
1473853367 5 3 3
1473853368 5 3 3
1473853369 5 3 3
1473853370 5 3 3
1473853371 5 3 3
1473853372 5 3 3
1473853373 5 3 3
1473853374 5 3 3
1473853375 5 3 3
1473853376 5 3 3
1473853377 5 3 3
1473853378 5 3 3
1473853379 5 3 3
1473853380 5 3 3
1473853381 5 3 3
1473853382 5 3 3
1473853383 5 3 3
1473853384 5 3 3
1473853385 5 3 3
1473853386 5 3 3
1473853387 5 3 3
1473853388 5 4 3
1473853389 5 4 3
1473853390 5 4 3
1473853391 5 4 3
1473853392 5 4 3
1473853393 5 4 3
1473853394 5 4 3
1473853395 5 4 3
1473853396 5 4 3
1473853397 5 4 3
1473853398 5 4 3
1473853399 5 4 3
1473853400 5 4 3
1473853401 5 4 3
1473853402 5 4 3
1473853403 5 3 3
1473853404 5 3 3
1473853405 5 3 3
1473853406 5 3 3
1473853407 5 3 3
1473853408 5 3 3
1473853409 5 3 3
1473853410 5 3 3
1473853411 5 3 3
1473853412 5 3 3
1473853413 5 3 3
1473853414 5 3 3
1473853415 5 3 3
1473853416 5 3 3
1473853417 5 3 3
1473853418 5 3 3
1473853419 5 3 3
1473853420 5 3 3
1473853421 5 3 3
1473853422 5 3 3
1473853423 5 3 3
1473853424 5 4 3
1473853425 5 4 3
1473853426 5 4 3
1473853427 5 4 3
1473853428 5 4 3
1473853429 5 4 3
1473853430 5 4 3
1473853431 5 4 3
1473853432 5 4 3
1473853433 5 4 3
1473853434 5 4 3
1473853435 5 4 3
1473853436 5 4 3
1473853437 5 4 3
1473853438 5 4 3
1473853439 5 4 3
1473853440 5 4 3
1473853441 5 4 3
1473853442 5 4 3
1473853443 5 4 3
1473853444 5 4 3
1473853445 5 4 3
1473853446 5 4 3
1473853447 5 4 3
1473853448 5 4 3
1473853449 5 4 3
1473853450 5 4 3
1473853451 5 4 3
1473853452 5 4 3
1473853453 5 4 3
1473853454 5 4 3
1473853455 5 4 3
1473853456 5 4 3
1473853457 5 4 3
1473853458 5 4 3
1473853459 5 4 3
1473853460 5 4 3
1473853461 5 4 3
1473853462 5 4 3
1473853463 5 4 3
1473853464 5 4 3
1473853465 5 4 3
1473853466 5 4 3
1473853467 5 4 3
1473853468 5 4 3
1473853469 5 4 3
1473853470 5 4 3
1473853471 5 4 3
1473853472 5 4 3
1473853473 5 4 3
1473853474 5 4 3
1473853475 5 4 3
1473853476 5 4 3
1473853477 5 4 3
1473853478 5 4 3
1473853479 5 4 3
1473853480 5 4 3
1473853481 5 4 3
1473853482 5 4 3
1473853483 5 4 3
1473853484 5 4 3
1473853485 5 4 3
1473853486 5 4 3
1473853487 5 4 3
1473853488 5 4 3
1473853489 5 4 3
1473853490 5 4 3
1473853491 5 4 3
1473853492 5 4 3
1473853493 5 4 3
1473853494 5 4 3
1473853495 5 4 3
1473853496 5 4 3
1473853497 5 4 3
1473853498 5 4 3
1473853499 5 4 3
1473853500 5 4 3
1473853501 5 4 3
1473853502 5 4 3
1473853503 5 4 3
1473853504 5 4 3
1473853505 5 4 3
1473853506 5 4 3
1473853507 5 4 3
1473853508 5 4 3
1473853509 5 4 3
1473853510 5 4 3
1473853511 5 4 3
1473853512 5 4 3
1473853513 5 4 3
1473853514 5 4 3
1473853515 5 4 3
1473853516 5 4 3
1473853517 5 4 3
1473853518 5 4 3
1473853519 5 4 3
1473853520 5 4 3
1473853521 5 4 3
1473853522 5 4 3
1473853523 5 4 3
1473853524 5 4 3
1473853525 5 4 3
1473853526 5 4 3
1473853527 5 4 3
1473853528 5 4 3
1473853529 5 4 3
1473853530 5 4 3
1473853531 5 4 3
1473853532 5 4 3
1473853533 5 4 3
1473853534 5 4 3
1473853535 5 4 3
1473853536 5 4 3
1473853537 5 4 3
1473853538 5 4 3
1473853539 5 4 3
1473853540 5 4 3
1473853541 5 4 3
1473853542 5 4 3
1473853543 5 4 3
1473853544 5 4 3
1473853545 5 4 3
1473853546 5 4 3
1473853547 5 4 3
1473853548 5 4 3
1473853549 5 4 3
1473853550 5 4 3
1473853551 5 4 3
1473853552 5 4 3
1473853553 5 4 3
1473853554 5 4 3
1473853555 5 4 3
1473853556 5 4 3
1473853557 5 4 3
1473853558 5 4 3
1473853559 5 4 3
1473853560 5 4 3
1473853561 5 4 3
1473853562 5 4 3
1473853563 5 4 3
1473853564 5 4 3
1473853565 5 4 3
1473853566 5 4 3
1473853567 5 4 3
1473853568 5 4 3
1473853569 5 4 3
1473853570 5 4 3
1473853571 5 4 3
1473853572 5 4 3
1473853573 5 4 3
1473853574 5 4 3
1473853575 5 4 3
1473853576 5 4 3
1473853577 5 4 3
1473853578 5 4 3
1473853579 5 4 3
1473853580 5 4 3
1473853581 5 4 3
1473853582 5 4 3
1473853583 5 4 3
1473853584 5 4 3
1473853585 5 4 3
1473853586 5 4 3
1473853587 5 4 3
1473853588 5 4 3
1473853589 5 4 3
1473853590 5 4 3
1473853591 5 4 3
1473853592 5 4 3
1473853593 5 4 3
1473853594 5 4 3
1473853595 5 4 3
1473853596 5 4 3
1473853597 5 4 3
1473853598 5 4 3
1473853599 5 4 3
1473853600 5 4 3
1473853601 5 4 3
1473853602 5 4 3
1473853603 5 4 3
1473853604 5 4 3
1473853605 5 4 3
1473853606 5 4 3
1473853607 5 4 3
1473853608 5 4 3
1473853609 5 4 3
1473853610 5 4 3
1473853611 5 4 3
1473853612 5 4 3
1473853613 5 4 3
1473853614 5 4 3
1473853615 5 4 3
1473853616 5 4 3
1473853617 5 4 3
1473853618 5 4 3
1473853619 5 4 3
1473853620 5 4 3
1473853621 5 4 3
1473853622 5 4 3
1473853623 5 4 3
1473853624 5 4 3
1473853625 5 4 3
1473853626 5 4 3
1473853627 5 4 3
1473853628 5 4 3
1473853629 5 4 3
1473853630 5 4 3
1473853631 5 4 3
1473853632 5 4 3
1473853633 5 4 3
1473853634 5 4 3
1473853635 5 4 3
1473853636 5 4 3
1473853637 5 4 3
1473853638 5 4 3
1473853639 5 4 3
1473853640 5 4 3
1473853641 5 4 3
1473853642 5 4 3
1473853643 5 4 3
1473853644 5 4 3
1473853645 5 4 3
1473853646 5 4 3
1473853647 5 4 3
1473853648 5 4 3
1473853649 5 4 3
1473853650 5 4 3
1473853651 5 4 3
1473853652 5 4 3
1473853653 5 4 3
1473853654 5 4 3
1473853655 5 4 3
1473853656 5 4 3
1473853657 5 4 3
1473853658 5 4 3
1473853659 5 4 3
1473853660 5 4 3
1473853661 5 4 3
1473853662 5 4 3
1473853663 5 4 3
1473853664 5 4 3
1473853665 5 4 3
1473853666 5 4 3
1473853667 5 4 3
1473853668 5 4 3
1473853669 5 4 3
1473853670 5 4 3
1473853671 5 4 3
1473853672 5 4 3
1473853673 5 4 3
1473853674 5 4 3
1473853675 5 4 3
1473853676 5 4 3
1473853677 5 4 3
1473853678 5 4 3
1473853679 5 4 3
1473853680 5 4 3
1473853681 5 4 3
1473853682 5 4 3
1473853683 5 4 3
1473853684 5 4 3
1473853685 5 4 3
1473853686 5 4 3
1473853687 5 4 3
1473853688 5 4 3
1473853689 5 4 3
1473853690 5 4 3
1473853691 5 4 3
1473853692 5 4 3
1473853693 5 4 3
1473853694 5 4 3
1473853695 5 4 3
1473853696 5 4 3
1473853697 5 4 3
1473853698 5 4 3
1473853699 5 4 3
1473853700 5 4 3
1473853701 5 4 3
1473853702 5 4 3
1473853703 5 4 3
1473853704 5 4 3
1473853705 5 4 3
1473853706 5 4 3
1473853707 5 4 3
1473853708 5 4 3
1473853709 5 4 3
1473853710 5 4 3
1473853711 5 4 3
1473853712 5 4 3
1473853713 5 4 3
1473853714 5 4 3
1473853715 5 4 3
1473853716 5 4 3
1473853717 5 4 3
1473853718 5 3 3
1473853719 5 3 3
1473853720 5 3 3
1473853721 5 3 3
1473853722 5 3 3
1473853723 5 3 3
1473853724 5 3 3
1473853725 5 3 3
1473853726 5 3 3
1473853727 5 3 3
1473853728 5 3 3
1473853729 5 3 3
1473853730 5 3 3
1473853731 5 3 3
1473853732 5 3 3
1473853733 5 3 3
1473853734 5 3 3
1473853735 5 3 3
1473853736 5 3 3
1473853737 5 3 3
1473853738 5 3 3
1473853739 5 3 3
1473853740 5 3 3
1473853741 5 3 3
1473853742 5 3 3
1473853743 5 3 3
1473853744 5 3 3
1473853745 5 3 3
1473853746 5 3 3
1473853747 5 3 3
1473853748 5 3 3
1473853749 5 3 3
1473853750 5 3 3
1473853751 5 3 3
1473853752 5 3 3
1473853753 5 3 3
1473853754 5 3 3
1473853755 5 3 3
1473853756 5 3 3
1473853757 5 3 3
1473853758 5 3 3
1473853759 5 3 3
1473853760 5 3 3
1473853761 5 3 3
1473853762 5 3 3
1473853763 5 3 3
1473853764 5 3 3
1473853765 5 3 3
1473853766 5 3 3
1473853767 5 3 3
1473853768 5 3 3
1473853769 5 3 3
1473853770 5 3 3
1473853771 5 3 3
1473853772 5 3 3
1473853773 5 3 3
1473853774 5 3 3
1473853775 5 3 3
1473853776 5 3 2
1473853777 5 3 2
1473853778 5 3 2
1473853779 5 3 2
1473853780 5 3 2
1473853781 5 3 2
1473853782 5 3 2
1473853783 5 3 2
1473853784 5 3 2
1473853785 5 3 2
1473853786 5 3 2
1473853787 5 3 2
1473853788 5 3 2
1473853789 5 3 2
1473853790 5 3 2
1473853791 5 3 2
1473853792 5 3 2
1473853793 5 3 2
1473853794 5 3 2
1473853795 5 3 2
1473853796 5 3 2
1473853797 5 3 2
1473853798 5 3 2
1473853799 5 3 2
1473853800 5 3 2
1473853801 5 3 2
1473853802 5 3 2
1473853803 5 3 2
1473853804 5 3 2
1473853805 5 3 2
1473853806 5 3 2
1473853807 5 3 2
1473853808 5 3 2
1473853809 5 3 2
1473853810 5 3 2
1473853811 5 3 2
1473853812 5 3 2
1473853813 5 3 2
1473853814 5 3 2
1473853815 5 3 2
1473853816 5 3 2
1473853817 5 3 2
1473853818 5 3 2
1473853819 5 3 2
1473853820 5 3 2
1473853821 5 3 2
1473853822 5 3 2
1473853823 5 3 2
1473853824 5 3 2
1473853825 5 3 2
1473853826 5 3 2
1473853827 5 3 2
1473853828 5 3 2
1473853829 5 3 2
1473853830 5 3 2
1473853831 5 3 2
1473853832 5 3 2
1473853833 5 3 2
1473853834 5 3 2
1473853835 5 3 2
1473853836 5 3 2
1473853837 5 3 2
1473853838 5 3 2
1473853839 5 3 2
1473853840 5 3 2
1473853841 5 3 2
1473853842 5 3 2
1473853843 5 3 2
1473853844 5 3 2
1473853845 5 3 2
1473853846 5 3 2
1473853847 5 3 2
1473853848 5 3 2
1473853849 5 3 2
1473853850 5 3 2
1473853851 5 3 2
1473853852 5 3 2
1473853853 5 3 2
1473853854 5 3 2
1473853855 5 3 2
1473853856 5 3 2
1473853857 5 3 2
1473853858 5 3 2
1473853859 5 3 2
1473853860 5 3 2
1473853861 5 3 2
1473853862 5 3 2
1473853863 5 3 2
1473853864 5 3 2
1473853865 5 3 2
1473853866 5 3 2
1473853867 5 3 2
1473853868 5 3 2
1473853869 5 3 2
1473853870 5 3 2
1473853871 5 3 2
1473853872 5 3 2
1473853873 5 3 2
1473853874 5 3 2
1473853875 5 3 2
1473853876 5 3 2
1473853877 5 3 2
1473853878 5 3 2
1473853879 5 3 2
1473853880 5 3 2
1473853881 5 3 2
1473853882 5 3 2
1473853883 5 3 2
1473853884 5 3 2
1473853885 5 3 2
1473853886 5 3 2
1473853887 5 3 2
1473853888 5 3 2
1473853889 5 3 2
1473853890 5 3 2
1473853891 5 3 2
1473853892 5 3 2
1473853893 5 3 2
1473853894 5 3 2
1473853895 5 3 2
1473853896 5 3 2
1473853897 5 3 2
1473853898 5 3 2
1473853899 5 3 2
1473853900 5 3 2
1473853901 5 3 2
1473853902 5 3 2
1473853903 5 3 2
1473853904 5 3 2
1473853905 5 3 2
1473853906 5 3 2
1473853907 5 3 2
1473853908 5 3 2
1473853909 5 3 2
1473853910 5 3 2
1473853911 5 3 2
1473853912 5 3 2
1473853913 5 3 2
1473853914 5 3 2
1473853915 5 3 2
1473853916 5 3 2
1473853917 5 3 2
1473853918 5 3 2
1473853919 5 3 2
1473853920 5 3 2
1473853921 5 3 2
1473853922 5 3 2
1473853923 5 3 2
1473853924 5 3 2
1473853925 5 3 2
1473853926 5 3 2
1473853927 5 3 2
1473853928 5 3 2
1473853929 5 3 2
1473853930 5 3 2
1473853931 5 3 2
1473853932 5 3 2
1473853933 5 3 2
1473853934 5 3 2
1473853935 5 3 2
1473853936 5 3 2
1473853937 5 3 2
1473853938 5 3 2
1473853939 5 3 2
1473853940 5 3 2
1473853941 5 3 2
1473853942 5 3 2
1473853943 5 3 2
1473853944 5 3 2
1473853945 5 3 2
1473853946 5 3 2
1473853947 5 3 2
1473853948 5 3 2
1473853949 5 3 2
1473853950 5 3 2
1473853951 5 3 2
1473853952 5 3 2
1473853953 5 3 2
1473853954 5 3 2
1473853955 5 3 2
1473853956 5 3 2
1473853957 5 3 2
1473853958 5 3 2
1473853959 5 3 2
1473853960 5 3 2
1473853961 5 3 2
1473853962 5 3 2
1473853963 5 3 2
1473853964 5 3 2
1473853965 5 3 2
1473853966 5 3 2
1473853967 5 3 2
1473853968 5 3 2
1473853969 5 3 2
1473853970 5 3 2
1473853971 5 3 2
1473853972 5 3 2
1473853973 5 3 2
1473853974 5 3 2
1473853975 5 3 2
1473853976 5 3 2
1473853977 5 3 2
1473853978 5 3 2
1473853979 5 3 2
1473853980 5 3 2
1473853981 5 3 2
1473853982 5 3 2
1473853983 5 3 2
1473853984 5 3 2
1473853985 5 3 2
1473853986 5 3 2
1473853987 5 3 2
1473853988 5 3 2
1473853989 5 3 2
1473853990 5 3 2
1473853991 5 3 2
1473853992 5 3 2
1473853993 5 3 2
1473853994 5 3 2
1473853995 5 3 2
1473853996 5 3 2
1473853997 5 3 2
1473853998 5 3 2
1473853999 5 3 2
1473854000 5 3 2
1473854001 5 3 2
1473854002 5 3 2
1473854003 5 3 2
1473854004 5 3 2
1473854005 5 3 2
1473854006 5 3 2
1473854007 5 3 2
1473854008 5 3 2
1473854009 5 3 2
1473854010 5 3 2
1473854011 5 3 2
1473854012 5 3 2
1473854013 5 3 2
1473854014 5 3 2
1473854015 5 3 2
1473854016 5 3 2
1473854017 5 3 2
1473854018 5 3 2
1473854019 5 3 2
1473854020 5 3 2
1473854021 5 3 2
1473854022 5 3 2
1473854023 5 3 2
1473854024 5 3 2
1473854025 5 3 2
1473854026 5 3 2
1473854027 5 3 2
1473854028 5 3 2
1473854029 5 3 2
1473854030 5 3 2
1473854031 5 3 2
1473854032 5 3 2
1473854033 5 2 2
1473854034 5 2 2
1473854035 5 2 2
1473854036 5 2 3
1473854037 5 2 3
1473854038 5 2 3
1473854039 5 2 3
1473854040 5 2 3
1473854041 5 2 3
1473854042 5 2 3
1473854043 5 2 3
1473854044 5 2 3
1473854045 5 2 3
1473854046 5 2 3
1473854047 5 2 3
1473854048 5 2 3
1473854049 5 2 3
1473854050 5 2 3
1473854051 5 2 3
1473854052 5 2 3
1473854053 5 2 3
1473854054 5 2 3
1473854055 5 2 3
1473854056 5 2 3
1473854057 5 2 3
1473854058 5 2 3
1473854059 5 2 3
1473854060 5 2 3
1473854061 5 2 3
1473854062 5 2 3
1473854063 5 2 3
1473854064 5 2 3
1473854065 5 2 3
1473854066 5 2 3
1473854067 5 2 3
1473854068 5 2 3
1473854069 5 2 3
1473854070 5 2 3
1473854071 5 2 3
1473854072 5 2 3
1473854073 5 2 3
1473854074 5 2 3
1473854075 5 2 3
1473854076 5 2 3
1473854077 5 2 3
1473854078 5 2 3
1473854079 5 2 3
1473854080 5 2 3
1473854081 5 2 3
1473854082 5 2 3
1473854083 5 2 3
1473854084 5 2 3
1473854085 5 2 3
1473854086 5 2 3
1473854087 5 2 3
1473854088 5 2 3
1473854089 5 2 3
1473854090 5 2 3
1473854091 5 2 3
1473854092 5 2 3
1473854093 5 2 3
1473854094 5 2 3
1473854095 5 2 3
1473854096 5 2 3
1473854097 5 2 3
1473854098 5 2 3
1473854099 5 2 3
1473854100 5 2 3
1473854101 5 2 3
1473854102 5 1 3
1473854103 5 1 3
1473854104 5 1 3
1473854105 5 1 3
1473854106 5 1 3
1473854107 5 1 3
1473854108 5 1 3
1473854109 5 1 3
1473854110 5 1 3
1473854111 5 1 3
1473854112 5 1 3
1473854113 5 1 3
1473854114 5 1 3
1473854115 5 1 3
1473854116 5 1 3
1473854117 5 1 3
1473854118 5 1 3
1473854119 5 1 3
1473854120 5 1 3
1473854121 5 1 3
1473854122 5 1 3
1473854123 5 1 3
1473854124 5 1 3
1473854125 5 1 3
1473854126 5 1 3
1473854127 5 1 3
1473854128 5 1 3
